Dataset ACC NMI PURITY FSCORE TIME
Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.3014

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.5461

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:30.3882

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.2950

Dataset:Caltech101-7	 0.6554	 0.5547	 0.8514	 0.6632	 0.6071	 0.6339	 0.4204	 Time:19.0929

Dataset:Caltech101-7	 0.6567	 0.5611	 0.8528	 0.6654	 0.6077	 0.6353	 0.4229	 Time:25.9738

Dataset:Caltech101-7	 0.6554	 0.5649	 0.8528	 0.6649	 0.6065	 0.6344	 0.4217	 Time:35.0276

Dataset:Caltech101-7	 0.6398	 0.5480	 0.8487	 0.6616	 0.5991	 0.6288	 0.4141	 Time:44.3384

Dataset:Caltech101-7	 0.6472	 0.5445	 0.8487	 0.6573	 0.5978	 0.6262	 0.4093	 Time:55.9692

Dataset:Caltech101-7	 0.4929	 0.4670	 0.6773	 0.4079	 0.4751	 0.4390	 0.3199	 Time:8.9319

Dataset:Caltech101-7	 0.5180	 0.5364	 0.6974	 0.4023	 0.4449	 0.4225	 0.3035	 Time:14.8916

Dataset:Caltech101-7	 0.5272	 0.4817	 0.6899	 0.2912	 0.4745	 0.3609	 0.1995	 Time:21.7830

Dataset:Caltech101-7	 0.5210	 0.4054	 0.6257	 0.2653	 0.6341	 0.3741	 0.1877	 Time:36.2084

Dataset:Caltech101-7	 0.6018	 0.4872	 0.7008	 0.3279	 0.6387	 0.4333	 0.2781	 Time:49.4480

Dataset:Caltech101-7	 0.5721	 0.5145	 0.7100	 0.3378	 0.5798	 0.4269	 0.2785	 Time:77.5092

Dataset:Caltech101-7	 0.5675	 0.5055	 0.7020	 0.3267	 0.5744	 0.4165	 0.2638	 Time:100.6004

Dataset:Caltech101-7	 0.6002	 0.4876	 0.6999	 0.3228	 0.6542	 0.4323	 0.2741	 Time:147.0760

Dataset:Caltech101-7	 0.6073	 0.5029	 0.7079	 0.3312	 0.6534	 0.4396	 0.2852	 Time:199.9518

Dataset:Caltech101-7	 0.5096	 0.5697	 0.7066	 0.3734	 0.4669	 0.4149	 0.2858	 Time:264.0406

Dataset:Caltech101-7	 0.0272	 0.0123	 0.0323	 0.0198	 0.9758	 0.0387	 0.0000	 Time:14.1613

Dataset:Caltech101-7	 0.0270	 0.0129	 0.0323	 0.0198	 0.9738	 0.0387	 0.0000	 Time:23.1502

Dataset:Caltech101-7	 0.0365	 0.0332	 0.0413	 0.0199	 0.7671	 0.0387	 0.0002	 Time:13.0073

Dataset:Caltech101-7	 0.0365	 0.0332	 0.0413	 0.0199	 0.7671	 0.0387	 0.0002	 Time:12.7269

Dataset:Caltech101-7	 0.0423	 0.0435	 0.0490	 0.0230	 0.5919	 0.0442	 0.0064	 Time:12.6441

Dataset:Caltech101-7	 0.0272	 0.0127	 0.0323	 0.0198	 0.9742	 0.0387	 0.0000	 Time:11.4386

Dataset:Caltech101-7	 0.0290	 0.0182	 0.0352	 0.0198	 0.9565	 0.0388	 0.0001	 Time:10.4088

Dataset:Caltech101-7	 0.0302	 0.0197	 0.0355	 0.0198	 0.9490	 0.0387	 0.0000	 Time:10.0595

Dataset:Caltech101-7	 0.0290	 0.0192	 0.0352	 0.0198	 0.9516	 0.0388	 0.0001	 Time:11.4717

Dataset:Caltech101-7	 0.0345	 0.0265	 0.0400	 0.0200	 0.9316	 0.0392	 0.0005	 Time:13.7098

